benchmark_id,elite_rate,elimination_rate,seed,best_value,error,time
CEC2022_F2,0.2,0.1,2894928748,400.3615356492501292,0.3615356492501292,1.536784
CEC2022_F2,0.2,0.1,1806734915,400.3293718831078536,0.3293718831078536,1.543918
CEC2022_F2,0.2,0.1,3217235270,400.4656566242457529,0.4656566242457529,1.535721
CEC2022_F2,0.2,0.1,1790284968,400.3555670737019341,0.3555670737019341,1.535224
CEC2022_F2,0.2,0.1,3866555287,400.2737703147252546,0.2737703147252546,1.529664
CEC2022_F2,0.2,0.1,1850582270,400.9679942660959568,0.9679942660959568,1.528448
CEC2022_F2,0.2,0.1,77564218,400.1596837492533609,0.1596837492533609,1.533569
CEC2022_F2,0.2,0.1,2900478716,401.2870339607495112,1.2870339607495112,1.570374
CEC2022_F2,0.2,0.1,2658924762,400.3805232852348013,0.3805232852348013,1.524987
CEC2022_F2,0.2,0.1,4255501078,400.1131614665818006,0.1131614665818006,1.530405
CEC2022_F2,0.2,0.1,1632872662,400.6757207430496806,0.6757207430496806,1.530853
CEC2022_F2,0.2,0.1,904221688,400.3180878854270190,0.3180878854270190,1.531454
CEC2022_F2,0.2,0.1,4030529564,401.0777162382698862,1.0777162382698862,1.540750
CEC2022_F2,0.2,0.1,619566366,400.4853524009281500,0.4853524009281500,1.538452
CEC2022_F2,0.2,0.1,3493902821,400.1056045800330594,0.1056045800330594,1.523268
CEC2022_F2,0.2,0.1,2974449495,400.5787494810550129,0.5787494810550129,1.539643
CEC2022_F2,0.2,0.1,2545965601,400.2956545864973918,0.2956545864973918,1.526035
CEC2022_F2,0.2,0.1,2158924125,400.1283173609340906,0.1283173609340906,1.544996
CEC2022_F2,0.2,0.1,1981180051,401.0181395905041768,1.0181395905041768,1.537013
CEC2022_F2,0.2,0.1,2112044542,400.8394491639208468,0.8394491639208468,1.552109
CEC2022_F2,0.2,0.1,2881573664,400.4130761172460211,0.4130761172460211,1.535541
CEC2022_F2,0.2,0.1,2372223958,400.7187617787812997,0.7187617787812997,1.535155
CEC2022_F2,0.2,0.1,145415183,400.4998715361452355,0.4998715361452355,1.546485
CEC2022_F2,0.2,0.1,2487350364,401.2104961070704690,1.2104961070704690,1.526949
CEC2022_F2,0.2,0.1,3686646044,401.8363822571224659,1.8363822571224659,1.546581
CEC2022_F2,0.2,0.1,3678671351,400.8210949206836062,0.8210949206836062,1.529599
CEC2022_F2,0.2,0.1,524986831,400.1863472182854480,0.1863472182854480,1.533112
CEC2022_F2,0.2,0.1,1459918617,401.4721298781902874,1.4721298781902874,1.539233
CEC2022_F2,0.2,0.1,1638605194,400.1586183983088176,0.1586183983088176,1.562014
CEC2022_F2,0.2,0.1,1884120510,401.3400622290974411,1.3400622290974411,1.536471
CEC2022_F2,0.2,0.15,2894928748,400.4118523978192457,0.4118523978192457,1.541554
CEC2022_F2,0.2,0.15,1806734915,400.6962248554939947,0.6962248554939947,1.549701
CEC2022_F2,0.2,0.15,3217235270,400.6704901748070142,0.6704901748070142,1.555082
CEC2022_F2,0.2,0.15,1790284968,401.7212263172353914,1.7212263172353914,1.546695
CEC2022_F2,0.2,0.15,3866555287,400.0690935644531123,0.0690935644531123,1.555067
CEC2022_F2,0.2,0.15,1850582270,401.6968325517152607,1.6968325517152607,1.555687
CEC2022_F2,0.2,0.15,77564218,400.0129063431022587,0.0129063431022587,1.541985
CEC2022_F2,0.2,0.15,2900478716,400.9683439743215558,0.9683439743215558,1.551560
CEC2022_F2,0.2,0.15,2658924762,401.2260802407408846,1.2260802407408846,1.546940
CEC2022_F2,0.2,0.15,4255501078,400.8583773882248238,0.8583773882248238,1.546630
CEC2022_F2,0.2,0.15,1632872662,400.4364721264249170,0.4364721264249170,1.546173
CEC2022_F2,0.2,0.15,904221688,400.3540372018056814,0.3540372018056814,1.551057
CEC2022_F2,0.2,0.15,4030529564,400.1765942948597399,0.1765942948597399,1.540127
CEC2022_F2,0.2,0.15,619566366,400.9498009502179912,0.9498009502179912,1.541573
CEC2022_F2,0.2,0.15,3493902821,400.5047039328503615,0.5047039328503615,1.553755
CEC2022_F2,0.2,0.15,2974449495,400.5534905487667743,0.5534905487667743,1.554478
CEC2022_F2,0.2,0.15,2545965601,401.1197722440631992,1.1197722440631992,1.552379
CEC2022_F2,0.2,0.15,2158924125,400.3439331541778756,0.3439331541778756,1.538738
CEC2022_F2,0.2,0.15,1981180051,400.9725246972492982,0.9725246972492982,1.538314
CEC2022_F2,0.2,0.15,2112044542,401.0088718261263807,1.0088718261263807,1.536566
CEC2022_F2,0.2,0.15,2881573664,400.6179923176142097,0.6179923176142097,1.540999
CEC2022_F2,0.2,0.15,2372223958,400.1834000185897366,0.1834000185897366,1.549716
CEC2022_F2,0.2,0.15,145415183,400.5872767600528732,0.5872767600528732,1.546835
CEC2022_F2,0.2,0.15,2487350364,400.5475195057650240,0.5475195057650240,1.542586
CEC2022_F2,0.2,0.15,3686646044,400.5476046031331521,0.5476046031331521,1.555470
CEC2022_F2,0.2,0.15,3678671351,400.8365733795225196,0.8365733795225196,1.548987
CEC2022_F2,0.2,0.15,524986831,400.5231645252268322,0.5231645252268322,1.573301
CEC2022_F2,0.2,0.15,1459918617,400.6768976660297881,0.6768976660297881,1.545337
CEC2022_F2,0.2,0.15,1638605194,400.6997809890921189,0.6997809890921189,1.547414
CEC2022_F2,0.2,0.15,1884120510,401.9547750388626923,1.9547750388626923,1.550628
CEC2022_F2,0.2,0.2,2894928748,400.6278461534385542,0.6278461534385542,1.558207
CEC2022_F2,0.2,0.2,1806734915,400.5545252015112396,0.5545252015112396,1.555706
CEC2022_F2,0.2,0.2,3217235270,400.7637448400515154,0.7637448400515154,1.682288
CEC2022_F2,0.2,0.2,1790284968,400.2595771744479407,0.2595771744479407,1.566622
CEC2022_F2,0.2,0.2,3866555287,400.1188153170122632,0.1188153170122632,1.559877
CEC2022_F2,0.2,0.2,1850582270,400.3988440091068810,0.3988440091068810,1.541084
CEC2022_F2,0.2,0.2,77564218,400.2410253332154184,0.2410253332154184,1.549641
CEC2022_F2,0.2,0.2,2900478716,400.8350010706349167,0.8350010706349167,1.577739
CEC2022_F2,0.2,0.2,2658924762,401.4609968133768803,1.4609968133768803,1.560858
CEC2022_F2,0.2,0.2,4255501078,400.9623031594747999,0.9623031594747999,1.555618
CEC2022_F2,0.2,0.2,1632872662,400.2669086230682183,0.2669086230682183,1.560611
CEC2022_F2,0.2,0.2,904221688,400.6614185472703866,0.6614185472703866,1.550044
CEC2022_F2,0.2,0.2,4030529564,400.6129359854921290,0.6129359854921290,1.558079
CEC2022_F2,0.2,0.2,619566366,400.5288574209484409,0.5288574209484409,1.569128
CEC2022_F2,0.2,0.2,3493902821,400.0920335267080077,0.0920335267080077,1.541357
CEC2022_F2,0.2,0.2,2974449495,400.5186834808704930,0.5186834808704930,1.556053
CEC2022_F2,0.2,0.2,2545965601,400.3495736986023985,0.3495736986023985,1.561893
CEC2022_F2,0.2,0.2,2158924125,400.2723216361289928,0.2723216361289928,1.561682
CEC2022_F2,0.2,0.2,1981180051,400.5228583908663040,0.5228583908663040,1.552887
CEC2022_F2,0.2,0.2,2112044542,400.3036192622292901,0.3036192622292901,1.551500
CEC2022_F2,0.2,0.2,2881573664,400.1303386078497510,0.1303386078497510,1.562112
CEC2022_F2,0.2,0.2,2372223958,400.5044703153200203,0.5044703153200203,1.557326
CEC2022_F2,0.2,0.2,145415183,400.6053315536456125,0.6053315536456125,1.558755
CEC2022_F2,0.2,0.2,2487350364,400.5995499910337685,0.5995499910337685,1.574886
CEC2022_F2,0.2,0.2,3686646044,405.2768165750975413,5.2768165750975413,1.577020
CEC2022_F2,0.2,0.2,3678671351,400.4315044055064163,0.4315044055064163,1.559850
CEC2022_F2,0.2,0.2,524986831,400.8729281167795762,0.8729281167795762,1.557737
CEC2022_F2,0.2,0.2,1459918617,400.9608595473225705,0.9608595473225705,1.554608
CEC2022_F2,0.2,0.2,1638605194,400.1212577233961838,0.1212577233961838,1.550320
CEC2022_F2,0.2,0.2,1884120510,402.6028292035143181,2.6028292035143181,1.557792
CEC2022_F2,0.2,0.25,2894928748,400.4577178912261388,0.4577178912261388,1.560934
CEC2022_F2,0.2,0.25,1806734915,400.4544748195194757,0.4544748195194757,1.568654
CEC2022_F2,0.2,0.25,3217235270,400.5556866504710456,0.5556866504710456,1.566868
CEC2022_F2,0.2,0.25,1790284968,400.1921046595614371,0.1921046595614371,1.600409
CEC2022_F2,0.2,0.25,3866555287,400.5015580921503897,0.5015580921503897,1.607018
CEC2022_F2,0.2,0.25,1850582270,401.7950956437273362,1.7950956437273362,1.630354
CEC2022_F2,0.2,0.25,77564218,400.2692175917384247,0.2692175917384247,1.734475
CEC2022_F2,0.2,0.25,2900478716,400.2483790123910694,0.2483790123910694,1.702129
CEC2022_F2,0.2,0.25,2658924762,400.8481918359848919,0.8481918359848919,1.596249
CEC2022_F2,0.2,0.25,4255501078,401.4556597015225066,1.4556597015225066,1.700823
CEC2022_F2,0.2,0.25,1632872662,401.0028914510485265,1.0028914510485265,1.592631
CEC2022_F2,0.2,0.25,904221688,400.4878457827746843,0.4878457827746843,1.606472
CEC2022_F2,0.2,0.25,4030529564,402.0767801366994831,2.0767801366994831,1.605010
CEC2022_F2,0.2,0.25,619566366,400.4146970154210976,0.4146970154210976,1.626599
CEC2022_F2,0.2,0.25,3493902821,404.0813365332313083,4.0813365332313083,1.687425
CEC2022_F2,0.2,0.25,2974449495,400.2173013080911801,0.2173013080911801,4.046828
CEC2022_F2,0.2,0.25,2545965601,400.8067329081025036,0.8067329081025036,1.618809
CEC2022_F2,0.2,0.25,2158924125,400.4782794832288459,0.4782794832288459,1.587058
CEC2022_F2,0.2,0.25,1981180051,400.7563726642829920,0.7563726642829920,1.593585
CEC2022_F2,0.2,0.25,2112044542,400.5383432112178639,0.5383432112178639,1.586138
CEC2022_F2,0.2,0.25,2881573664,400.7286098806674204,0.7286098806674204,1.582532
CEC2022_F2,0.2,0.25,2372223958,400.1187013181183261,0.1187013181183261,1.585142
CEC2022_F2,0.2,0.25,145415183,400.3159429806448202,0.3159429806448202,1.587202
CEC2022_F2,0.2,0.25,2487350364,400.0855180388729195,0.0855180388729195,1.584220
CEC2022_F2,0.2,0.25,3686646044,401.1000629940524504,1.1000629940524504,1.594211
CEC2022_F2,0.2,0.25,3678671351,400.3211645527318865,0.3211645527318865,1.603179
CEC2022_F2,0.2,0.25,524986831,400.5567150630816968,0.5567150630816968,1.594169
CEC2022_F2,0.2,0.25,1459918617,401.0956570257447424,1.0956570257447424,1.583289
CEC2022_F2,0.2,0.25,1638605194,400.1560579010065908,0.1560579010065908,1.585750
CEC2022_F2,0.2,0.25,1884120510,400.9996575504778207,0.9996575504778207,1.615181
CEC2022_F2,0.25,0.05,2894928748,400.2125305807904851,0.2125305807904851,1.597994
CEC2022_F2,0.25,0.05,1806734915,401.9094267302261301,1.9094267302261301,1.572611
CEC2022_F2,0.25,0.05,3217235270,400.1336890347221811,0.1336890347221811,1.577220
CEC2022_F2,0.25,0.05,1790284968,400.7260236206690820,0.7260236206690820,1.564002
CEC2022_F2,0.25,0.05,3866555287,400.8199859526243358,0.8199859526243358,1.565373
CEC2022_F2,0.25,0.05,1850582270,400.0267772480896724,0.0267772480896724,1.576884
CEC2022_F2,0.25,0.05,77564218,400.1423808148597914,0.1423808148597914,1.590946
CEC2022_F2,0.25,0.05,2900478716,400.1991839728610216,0.1991839728610216,1.566801
CEC2022_F2,0.25,0.05,2658924762,400.2346790530193061,0.2346790530193061,1.577032
CEC2022_F2,0.25,0.05,4255501078,400.3098768513227697,0.3098768513227697,1.581730
CEC2022_F2,0.25,0.05,1632872662,400.1287741419909594,0.1287741419909594,1.570473
CEC2022_F2,0.25,0.05,904221688,401.2153920790012194,1.2153920790012194,1.599694
CEC2022_F2,0.25,0.05,4030529564,400.7095700739046151,0.7095700739046151,1.584448
CEC2022_F2,0.25,0.05,619566366,400.5653673178958343,0.5653673178958343,1.580116
CEC2022_F2,0.25,0.05,3493902821,400.1411623354118774,0.1411623354118774,1.564151
CEC2022_F2,0.25,0.05,2974449495,400.1218254887697299,0.1218254887697299,1.573509
CEC2022_F2,0.25,0.05,2545965601,400.7381468908654369,0.7381468908654369,1.569896
CEC2022_F2,0.25,0.05,2158924125,401.3869179562216800,1.3869179562216800,1.575445
CEC2022_F2,0.25,0.05,1981180051,400.7230109271771994,0.7230109271771994,1.584128
CEC2022_F2,0.25,0.05,2112044542,400.0738352355532470,0.0738352355532470,1.580835
CEC2022_F2,0.25,0.05,2881573664,400.3778364671300096,0.3778364671300096,1.572186
CEC2022_F2,0.25,0.05,2372223958,400.3027668754021420,0.3027668754021420,1.578299
CEC2022_F2,0.25,0.05,145415183,400.4737765767455357,0.4737765767455357,1.568976
CEC2022_F2,0.25,0.05,2487350364,401.7153194504242606,1.7153194504242606,1.566932
CEC2022_F2,0.25,0.05,3686646044,400.7538924138097514,0.7538924138097514,1.590567
CEC2022_F2,0.25,0.05,3678671351,400.8646493158793191,0.8646493158793191,1.590145
CEC2022_F2,0.25,0.05,524986831,400.4175969667915069,0.4175969667915069,1.584177
CEC2022_F2,0.25,0.05,1459918617,400.6695657964946236,0.6695657964946236,1.572449
CEC2022_F2,0.25,0.05,1638605194,400.6321663098952399,0.6321663098952399,1.568845
CEC2022_F2,0.25,0.05,1884120510,400.8774151226157869,0.8774151226157869,1.567561
CEC2022_F2,0.25,0.1,2894928748,400.8791307783616844,0.8791307783616844,1.583523
CEC2022_F2,0.25,0.1,1806734915,401.0853683293433960,1.0853683293433960,1.587678
CEC2022_F2,0.25,0.1,3217235270,400.7424083526735217,0.7424083526735217,1.591137
CEC2022_F2,0.25,0.1,1790284968,400.4209819547585880,0.4209819547585880,1.584929
CEC2022_F2,0.25,0.1,3866555287,400.8752907167494755,0.8752907167494755,1.586045
CEC2022_F2,0.25,0.1,1850582270,400.1028311168999494,0.1028311168999494,1.595722
CEC2022_F2,0.25,0.1,77564218,400.1763585105098286,0.1763585105098286,1.599012
CEC2022_F2,0.25,0.1,2900478716,400.2671295124936819,0.2671295124936819,1.600728
CEC2022_F2,0.25,0.1,2658924762,400.8698309075347197,0.8698309075347197,1.588454
CEC2022_F2,0.25,0.1,4255501078,400.2558077173254105,0.2558077173254105,1.569434
CEC2022_F2,0.25,0.1,1632872662,400.2289018078961931,0.2289018078961931,1.578223
CEC2022_F2,0.25,0.1,904221688,400.3857661055373001,0.3857661055373001,1.572010
CEC2022_F2,0.25,0.1,4030529564,400.1686540534075220,0.1686540534075220,1.573329
CEC2022_F2,0.25,0.1,619566366,400.4034441101483139,0.4034441101483139,1.571230
CEC2022_F2,0.25,0.1,3493902821,400.1600557847154391,0.1600557847154391,1.582555
CEC2022_F2,0.25,0.1,2974449495,400.2008726536191148,0.2008726536191148,1.588516
CEC2022_F2,0.25,0.1,2545965601,401.3012654517619353,1.3012654517619353,1.596837
CEC2022_F2,0.25,0.1,2158924125,402.2468934474784987,2.2468934474784987,1.574928
CEC2022_F2,0.25,0.1,1981180051,400.1875769588178287,0.1875769588178287,1.571449
CEC2022_F2,0.25,0.1,2112044542,400.0778883872178540,0.0778883872178540,1.608473
CEC2022_F2,0.25,0.1,2881573664,400.4619740196386033,0.4619740196386033,1.579458
CEC2022_F2,0.25,0.1,2372223958,400.2310250605381725,0.2310250605381725,1.587984
CEC2022_F2,0.25,0.1,145415183,400.0861921119557110,0.0861921119557110,1.572835
CEC2022_F2,0.25,0.1,2487350364,400.9794305419566740,0.9794305419566740,1.579125
CEC2022_F2,0.25,0.1,3686646044,400.8807632318271885,0.8807632318271885,1.581005
CEC2022_F2,0.25,0.1,3678671351,400.5213112684654675,0.5213112684654675,1.598480
CEC2022_F2,0.25,0.1,524986831,400.2529470247782228,0.2529470247782228,1.594950
CEC2022_F2,0.25,0.1,1459918617,400.9143711939586865,0.9143711939586865,1.594381
CEC2022_F2,0.25,0.1,1638605194,400.7331209118088964,0.7331209118088964,1.580398
CEC2022_F2,0.25,0.1,1884120510,400.6776679725028885,0.6776679725028885,1.591235
CEC2022_F2,0.25,0.15,2894928748,400.1622087127020677,0.1622087127020677,1.584909
CEC2022_F2,0.25,0.15,1806734915,400.7464128014837570,0.7464128014837570,1.588064
CEC2022_F2,0.25,0.15,3217235270,400.9422163536111157,0.9422163536111157,1.598753
CEC2022_F2,0.25,0.15,1790284968,401.9723984210912135,1.9723984210912135,1.595144
CEC2022_F2,0.25,0.15,3866555287,400.2918238268474056,0.2918238268474056,1.587709
CEC2022_F2,0.25,0.15,1850582270,400.1854189845810197,0.1854189845810197,1.585388
CEC2022_F2,0.25,0.15,77564218,400.2468937972093954,0.2468937972093954,1.584699
CEC2022_F2,0.25,0.15,2900478716,401.3659009094092198,1.3659009094092198,1.593424
CEC2022_F2,0.25,0.15,2658924762,400.1860870423439565,0.1860870423439565,1.598806
CEC2022_F2,0.25,0.15,4255501078,400.7198020189702561,0.7198020189702561,1.588593
CEC2022_F2,0.25,0.15,1632872662,401.1122552743143501,1.1122552743143501,1.586584
CEC2022_F2,0.25,0.15,904221688,400.9369303964895153,0.9369303964895153,1.582498
CEC2022_F2,0.25,0.15,4030529564,400.5735025586861298,0.5735025586861298,1.585202
CEC2022_F2,0.25,0.15,619566366,400.1880642978852052,0.1880642978852052,1.594705
CEC2022_F2,0.25,0.15,3493902821,400.2989260560866001,0.2989260560866001,1.600820
CEC2022_F2,0.25,0.15,2974449495,400.1836354007490968,0.1836354007490968,1.596522
CEC2022_F2,0.25,0.15,2545965601,400.9087949105060034,0.9087949105060034,1.600187
CEC2022_F2,0.25,0.15,2158924125,400.4709670881806574,0.4709670881806574,1.583435
CEC2022_F2,0.25,0.15,1981180051,400.7402730704929468,0.7402730704929468,1.587594
CEC2022_F2,0.25,0.15,2112044542,400.1205293905192661,0.1205293905192661,1.583602
CEC2022_F2,0.25,0.15,2881573664,400.3507035642466576,0.3507035642466576,1.578063
CEC2022_F2,0.25,0.15,2372223958,400.4351330260038822,0.4351330260038822,1.611326
CEC2022_F2,0.25,0.15,145415183,400.2394506242296757,0.2394506242296757,1.593526
CEC2022_F2,0.25,0.15,2487350364,401.4279743994893579,1.4279743994893579,1.607345
CEC2022_F2,0.25,0.15,3686646044,400.4188867520965118,0.4188867520965118,1.596426
CEC2022_F2,0.25,0.15,3678671351,401.0185586980768448,1.0185586980768448,1.597491
CEC2022_F2,0.25,0.15,524986831,400.4548253125684596,0.4548253125684596,1.613867
CEC2022_F2,0.25,0.15,1459918617,401.4142898375293953,1.4142898375293953,1.591641
CEC2022_F2,0.25,0.15,1638605194,400.1750603630824799,0.1750603630824799,1.605858
CEC2022_F2,0.25,0.15,1884120510,400.8265395708147594,0.8265395708147594,1.597380
CEC2022_F2,0.25,0.2,2894928748,400.0819018619220628,0.0819018619220628,1.604751
CEC2022_F2,0.25,0.2,1806734915,401.3209701787972676,1.3209701787972676,1.609685
CEC2022_F2,0.25,0.2,3217235270,401.9243750474016110,1.9243750474016110,1.598688
CEC2022_F2,0.25,0.2,1790284968,402.0965258584333810,2.0965258584333810,1.604724
CEC2022_F2,0.25,0.2,3866555287,400.8002216530791770,0.8002216530791770,1.603224
CEC2022_F2,0.25,0.2,1850582270,400.0331251929210339,0.0331251929210339,1.603597
CEC2022_F2,0.25,0.2,77564218,400.2238773780445058,0.2238773780445058,1.599393
CEC2022_F2,0.25,0.2,2900478716,400.5505766425933416,0.5505766425933416,1.642318
CEC2022_F2,0.25,0.2,2658924762,400.5172066758065057,0.5172066758065057,1.609876
CEC2022_F2,0.25,0.2,4255501078,400.5497401036876113,0.5497401036876113,1.596231
CEC2022_F2,0.25,0.2,1632872662,400.7357444551391836,0.7357444551391836,1.601453
CEC2022_F2,0.25,0.2,904221688,401.2134001894968947,1.2134001894968947,1.619774
CEC2022_F2,0.25,0.2,4030529564,400.5049711252985389,0.5049711252985389,1.609895
CEC2022_F2,0.25,0.2,619566366,400.2679253321325632,0.2679253321325632,1.607582
CEC2022_F2,0.25,0.2,3493902821,400.4498911576653200,0.4498911576653200,1.605308
CEC2022_F2,0.25,0.2,2974449495,400.1042831769671011,0.1042831769671011,1.593367
CEC2022_F2,0.25,0.2,2545965601,400.6756128984289944,0.6756128984289944,1.603073
CEC2022_F2,0.25,0.2,2158924125,402.1571140814266414,2.1571140814266414,1.623432
CEC2022_F2,0.25,0.2,1981180051,401.8633871463252376,1.8633871463252376,1.600468
CEC2022_F2,0.25,0.2,2112044542,400.1035708914153020,0.1035708914153020,1.598548
CEC2022_F2,0.25,0.2,2881573664,400.3732605480877282,0.3732605480877282,1.596451
CEC2022_F2,0.25,0.2,2372223958,400.6985949587856908,0.6985949587856908,1.601738
CEC2022_F2,0.25,0.2,145415183,400.3484750475321903,0.3484750475321903,1.647615
CEC2022_F2,0.25,0.2,2487350364,404.6276646298477431,4.6276646298477431,1.615272
CEC2022_F2,0.25,0.2,3686646044,400.6822125171405560,0.6822125171405560,1.604988
CEC2022_F2,0.25,0.2,3678671351,400.2165268894072483,0.2165268894072483,1.601936
CEC2022_F2,0.25,0.2,524986831,400.1159028741456041,0.1159028741456041,1.597123
CEC2022_F2,0.25,0.2,1459918617,402.0402507577169331,2.0402507577169331,1.602077
CEC2022_F2,0.25,0.2,1638605194,400.4510130076888572,0.4510130076888572,1.624240
CEC2022_F2,0.25,0.2,1884120510,400.2412788750273762,0.2412788750273762,1.627165
CEC2022_F2,0.25,0.25,2894928748,400.2847368016269911,0.2847368016269911,1.611870
CEC2022_F2,0.25,0.25,1806734915,402.8694639493041336,2.8694639493041336,1.620224
CEC2022_F2,0.25,0.25,3217235270,400.4129828908842796,0.4129828908842796,1.627208
CEC2022_F2,0.25,0.25,1790284968,402.0995701655121479,2.0995701655121479,1.638350
CEC2022_F2,0.25,0.25,3866555287,400.4204192641869895,0.4204192641869895,2.212134
CEC2022_F2,0.25,0.25,1850582270,400.0978703938827152,0.0978703938827152,1.634184
CEC2022_F2,0.25,0.25,77564218,400.4998446614256977,0.4998446614256977,1.619390
CEC2022_F2,0.25,0.25,2900478716,400.2638208389478223,0.2638208389478223,1.950589
CEC2022_F2,0.25,0.25,2658924762,400.2907125831752069,0.2907125831752069,1.612398
CEC2022_F2,0.25,0.25,4255501078,400.2820708361743414,0.2820708361743414,1.600118
CEC2022_F2,0.25,0.25,1632872662,400.2663903011271600,0.2663903011271600,1.596881
CEC2022_F2,0.25,0.25,904221688,400.6704615976169066,0.6704615976169066,1.614411
CEC2022_F2,0.25,0.25,4030529564,401.1895119772567568,1.1895119772567568,1.600633
CEC2022_F2,0.25,0.25,619566366,400.3452870488378039,0.3452870488378039,1.602619
CEC2022_F2,0.25,0.25,3493902821,400.2604094444898806,0.2604094444898806,1.585308
CEC2022_F2,0.25,0.25,2974449495,400.2528163728434265,0.2528163728434265,1.574603
CEC2022_F2,0.25,0.25,2545965601,400.6679556111178613,0.6679556111178613,1.582890
CEC2022_F2,0.25,0.25,2158924125,401.3458833401631409,1.3458833401631409,1.585692
CEC2022_F2,0.25,0.25,1981180051,401.7339755915954811,1.7339755915954811,1.579506
CEC2022_F2,0.25,0.25,2112044542,400.4369390181556696,0.4369390181556696,1.575004
CEC2022_F2,0.25,0.25,2881573664,401.0099537911295897,1.0099537911295897,1.570726
CEC2022_F2,0.25,0.25,2372223958,400.2047919431392415,0.2047919431392415,1.584785
CEC2022_F2,0.25,0.25,145415183,400.3846932408412158,0.3846932408412158,1.594483
CEC2022_F2,0.25,0.25,2487350364,401.7995306985687876,1.7995306985687876,1.589003
CEC2022_F2,0.25,0.25,3686646044,401.2967568371282141,1.2967568371282141,1.587713
CEC2022_F2,0.25,0.25,3678671351,400.4990096121095462,0.4990096121095462,1.582259
CEC2022_F2,0.25,0.25,524986831,400.6667685478333851,0.6667685478333851,1.573834
CEC2022_F2,0.25,0.25,1459918617,404.5720280404237315,4.5720280404237315,1.582606
CEC2022_F2,0.25,0.25,1638605194,400.1211999466558495,0.1211999466558495,1.595517
CEC2022_F2,0.25,0.25,1884120510,401.1878323702808871,1.1878323702808871,1.585973
CEC2022_F3,0.05,0.05,2894928748,600.0192368091687740,0.0192368091687740,1.415418
CEC2022_F3,0.05,0.05,1806734915,600.0466815403505052,0.0466815403505052,1.410861
CEC2022_F3,0.05,0.05,3217235270,600.0505321469778437,0.0505321469778437,1.404511
CEC2022_F3,0.05,0.05,1790284968,600.0385769270828860,0.0385769270828860,1.402748
CEC2022_F3,0.05,0.05,3866555287,600.0338166318556432,0.0338166318556432,1.398017
CEC2022_F3,0.05,0.05,1850582270,600.0966738896612469,0.0966738896612469,1.399865
CEC2022_F3,0.05,0.05,77564218,600.0173205627636435,0.0173205627636435,1.402720
CEC2022_F3,0.05,0.05,2900478716,600.0651294202215240,0.0651294202215240,1.399485
CEC2022_F3,0.05,0.05,2658924762,600.0503660261748564,0.0503660261748564,1.403416
CEC2022_F3,0.05,0.05,4255501078,600.0280211552606033,0.0280211552606033,1.406416
CEC2022_F3,0.05,0.05,1632872662,600.0472353472074474,0.0472353472074474,1.404393
CEC2022_F3,0.05,0.05,904221688,600.0705227153977148,0.0705227153977148,1.403793
CEC2022_F3,0.05,0.05,4030529564,600.0155638818766874,0.0155638818766874,1.428853
CEC2022_F3,0.05,0.05,619566366,600.0181690476538279,0.0181690476538279,1.503483
CEC2022_F3,0.05,0.05,3493902821,600.0739874144710484,0.0739874144710484,1.442140
CEC2022_F3,0.05,0.05,2974449495,600.0699763025111224,0.0699763025111224,1.432244
CEC2022_F3,0.05,0.05,2545965601,600.0507265182695846,0.0507265182695846,1.421400
CEC2022_F3,0.05,0.05,2158924125,600.0524118517706711,0.0524118517706711,1.421129
CEC2022_F3,0.05,0.05,1981180051,600.0363913068313195,0.0363913068313195,1.418822
CEC2022_F3,0.05,0.05,2112044542,600.0585016033339798,0.0585016033339798,1.417031
CEC2022_F3,0.05,0.05,2881573664,600.0915586304746512,0.0915586304746512,1.418420
CEC2022_F3,0.05,0.05,2372223958,600.0293682546879381,0.0293682546879381,1.414842
CEC2022_F3,0.05,0.05,145415183,600.0260176300035937,0.0260176300035937,1.425024
CEC2022_F3,0.05,0.05,2487350364,600.0649489070464142,0.0649489070464142,1.419404
CEC2022_F3,0.05,0.05,3686646044,600.0670891870437345,0.0670891870437345,1.433801
CEC2022_F3,0.05,0.05,3678671351,600.0644665428388862,0.0644665428388862,1.412833
CEC2022_F3,0.05,0.05,524986831,600.0164968178750087,0.0164968178750087,1.427401
CEC2022_F3,0.05,0.05,1459918617,600.0165143674728370,0.0165143674728370,1.428662
CEC2022_F3,0.05,0.05,1638605194,600.0906649965914994,0.0906649965914994,1.422598
CEC2022_F3,0.05,0.05,1884120510,600.0381332917944519,0.0381332917944519,1.416963
CEC2022_F3,0.05,0.1,2894928748,600.0246869114344008,0.0246869114344008,1.418558
CEC2022_F3,0.05,0.1,1806734915,600.0698127984641133,0.0698127984641133,1.429768
CEC2022_F3,0.05,0.1,3217235270,600.0472476889026439,0.0472476889026439,1.437590
CEC2022_F3,0.05,0.1,1790284968,600.0162076294354847,0.0162076294354847,1.431936
CEC2022_F3,0.05,0.1,3866555287,600.0921855985110369,0.0921855985110369,1.418996
CEC2022_F3,0.05,0.1,1850582270,600.0488002369580727,0.0488002369580727,1.441545
CEC2022_F3,0.05,0.1,77564218,600.0388583768034323,0.0388583768034323,1.436615
CEC2022_F3,0.05,0.1,2900478716,600.0607615465551135,0.0607615465551135,1.421686
CEC2022_F3,0.05,0.1,2658924762,600.0383329094469218,0.0383329094469218,1.422009
CEC2022_F3,0.05,0.1,4255501078,600.0331861671280649,0.0331861671280649,1.426315
CEC2022_F3,0.05,0.1,1632872662,600.0275939590550252,0.0275939590550252,1.429766
